scene_id,speaker,text,emotion
20414,Monica,It’s the strength you have inside that means the most to me.,joy
20414,Monica,"You’re loyal, you’re honest, and you have integrity!",joy
20414,Monica,That’s the kind of strength that I want in the man that I love!,joy
20414,Chandler,That means nothing to me.  Come on!,anger
20415,Rachel,"Oh! Hey, Mr. Treeger.",fear
20415,Mr. Treeger,: What are you doing?,neutral
20415,Rachel,Ummm. Oh! I’m sorry.  It’s a little old but,joy
20415,Mr. Treeger,: No! You’re clogging up the chute that I spent a half-hour unclogging!,anger
20415,Rachel,I’m sorry. I didn’t—I don’t come in here a lot.,sadness
20415,Mr. Treeger,": Oh yeah, of course you don’t!",anger
20415,Mr. Treeger,": ‘Cause you’re a little princess! ""Daddy, buy me a pizza. Daddy, buy me a candy factory. Daddy, make the cast of",disgust
20415,Mr. Treeger,": You think you could make a mess and the big man in coveralls will come in here and clean it up, huh?",anger
20415,Mr. Treeger,"Well, why don’t think of someone else for a change?",anger
20415,Rachel,"Okay, I’m sorry.",sadness
20416,Ross,Hello!,joy
20416,Ross,What's this?,neutral
20416,Ross,Oh right its that girl's phone number.,neutral
20416,Ross,"Yeah-yeah, there it is, just a phone number a really hot girl gave me.",joy
20416,Ross,"It's no big deal, I mean it is her home phone number, but... Whoa!",surprise
20416,Ross,"Whoa-whoops, I almost lost this baby!",joy
20416,Ross,"Yeah, the lovely Amanda gives me her number and I-I go and drop it.",anger
20416,Phoebe,Thank you.,neutral
20417,Monica,I don’t know how any of these got opened?!,surprise
20417,Joey,You opened them all?,surprise
20417,Monica,"I know! I know! I am a terrible person! I mean, Chandler is never going to trust me with anything ever again!",joy
20417,Joey,Oh hey! You got my parent’s gift!,joy
20417,Monica,Yeah. What is that?,neutral
20417,Joey,"Well, I don’t know. I think it does something to salami.",sadness
20417,Monica,Hey! How’d it go?,sadness
20417,Joey,Yeah. What-what did Tag say?,neutral
20417,Rachel,Tag is not the father! And Joey knows now?,sadness
20417,Joey,"I do Rach. I do, and I so happy for you.",joy
20417,Rachel,"Oh wow, you didn’t even try to unhook my bra!",surprise
20417,Monica,So are you ever gonna tell whoever it is?,neutral
20417,Rachel,"No, I will. I’m just not up for it tonight.",neutral
20417,Joey,"Hey Rach listen, no matter what this guy says I want you to know you’re not gonna be alone in this.",joy
20417,Rachel,I’m not?,surprise
20417,Joey,Listen I uh…  It’s a scary world out there especially if you’re a single mom.,fear
20417,Joey,"Y’know, I always felt like you and I have this-this special bond.",neutral
20417,Joey,"So,  Rachel Green will you marry me?",joy
20418,Rachel,Thank you.,neutral
20418,Joey,If I can’t have it you can’t have it!,anger
20419,Monica,"I can’t believe her, y’know it’s just—it’s so typical.",disgust
20419,Chandler,"Now Monica, I know you’re upset, but don’t forget.",neutral
20419,Chandler,"There is going to be a wedding, you are going to throw the bouquet, and",neutral
20419,Monica,Paris?,neutral
20419,Chandler,We will take a moonlit walk on the Rue de la .,neutral
20419,Monica,Keep talking.,neutral
20419,Chandler,"Then we will sprinkle rose pedals on the bed and make love. Not just because it’s romantic, but because I can!",joy
20419,Monica,I love you!,joy
20420,Joey,Yes!,joy
20420,Joey,I win again!,joy
20420,Joey,Ha-ha!,joy
20420,Joey,That’s like 500 bucks you owe me!,joy
20420,Joey,Whoo-ho-hoo!,joy
20420,Joey,$500 that is a loooot of electricity!,joy
20420,Joey,Whoo-ho-ho!,joy
20420,Joey,I gotta buy some food.,neutral
20420,Chandler,"Okay, give me a chance to win my money back. Okay? Sudden death, one goal, $1,000.",neutral
20420,Joey,You serious?,surprise
20420,Chandler,Oh yes!,anger
20420,Joey,"Okay, get ready to owe me!",joy
20420,Chandler,Okay.,neutral
20420,Joey,"Okay, here we go. Ready?",neutral
20420,Chandler,No! No! No! No——one can beat me.,anger
20420,Chandler,"See? Now, that’s why only the little fake men are supposed to do all the kicking.",fear
20421,Monica,Who is that?!,surprise
20421,Chandler,"Don’t worry, I’m brave!",sadness
20421,Chandler,I am brave!,fear
20421,Chandler,I…I am brave!,fear
20421,Chandler,No-no-no-no!!,fear
20421,Chandler,Can you tell me who is there please?,neutral
20421,Gary,Hi!,joy
20421,Monica,Hi. Do you know what time it is?,neutral
20421,Gary,It’s candy time! My roommate says that they taste like little drops of heaven.,joy
20421,Monica,Oh please!  Did you hear that? Little drops of heaven.,joy
20421,Chandler,4:00 A.M.,neutral
20421,Gary,"So, can I get some candy?",neutral
20421,Chandler,"I am sorry, but some of us have to",neutral
20421,Monica,"Umm, listen I am sorry, but I’ll put some out first thing in the morning.",sadness
20421,Gary,"Well okay, I’ll swing by later. Do you live in this building?",neutral
20421,Monica,Um-hmm.,neutral
20421,Gary,Mm! Seems like I would’ve remembered you!,surprise
20421,Chandler,Mm! Night Gar’!,neutral
20422,Joey,Aaron! You gotta let me go. The guy’s hammered!,joy
20422,The Director,"I’m sorry Joey, as long as he’s here and he’s conscious we’re still shooting.",neutral
20422,Richard,You wouldn’t happen to have a very big fork?,neutral
20422,Joey,"So I uh, I just talked to the director. That’s it, we’re done for the day.",neutral
20422,Richard,Well have we finished the scene?,surprise
20422,Joey,Yeah! You…you were wonderful.,joy
20422,Richard,As were you.,neutral
20422,Joey,"So I got your car, it’s right outside.",neutral
20422,Richard,"Oh, thank you. You’re welcome.",joy
20422,Joey,No-no-no! We gotta go! Come on!  Here we go.,fear
20422,Richard,Is that my ass?,joy
20423,Monica,What about these? These look the same?,neutral
20423,Phoebe,Definitely!,joy
20423,Monica,Not as each other!,neutral
20423,Phoebe,"Oh, then no.",neutral
20423,Chandler,Hey!,joy
20423,Monica,Hi!,anger
20423,Chandler,You look amazing. I'm the luckiest man in the world.,joy
20423,Monica,"Ohh, you're about to get a little luckier.",joy
20423,Chandler,Let me see the earrings.,neutral
20423,Monica,"Oh, honey, the earrings",neutral
20423,Chandler,They look great! Does your boyfriend have the best taste or what?,joy
20423,Monica,My boyfriend really does have good taste!,joy
20423,Chandler,Thanks for picking out the earrings man.,neutral
20423,Ross,Mm-Hm,neutral
20424,Monica,"I know that there’s no hole there, I just really liked that picture.",neutral
20424,Rachel,Oh my God! Look at this!,surprise
20424,Monica,"Okay, but there",neutral
20424,Rachel,I don’t care! The wires have come loose in your head!,anger
20424,Monica,I just thought that if I could follow the wire I could find out what it did.,neutral
20424,Rachel,And did you?!,sadness
20424,Monica,"No. It disappears back there behind that baseboard. For a minute there, I thought it went downstairs.",neutral
20424,Monica,But it didn’t. Say hello to Mrs. Chatracus.,neutral
20424,Rachel,Oh my God.,surprise
20424,Mrs. Chatracus,Hello darling.,neutral
20424,Rachel,"Hello, Mrs. Chatracus.",neutral
20425,Ross,"Okay, is everybody clear? We’re gonna pick it up…and move it. Now all we need is teamwork, okay? We’re gonna",neutral
20425,Rachel,"Ross, I really don’t think",neutral
20425,Ross,Lift!! And slide!,joy
20425,Chandler,"Okay, here we go.",neutral
20425,Ross,"All right everyone, lift!  And slide!!",joy
20426,Joey,"All right Carl, we’re next. Now remember, what is not gonna be?",neutral
20426,Carl,Another,neutral
20426,Joey,That’s right! And what are you not gonna do?,neutral
20426,Carl,"Well, I’m not gonna talk because",neutral
20427,Monica,"I mean, I realize that his feelings may never completely go away, but",sadness
20427,Janice,"Oh?my Gawd, I-I understand.",sadness
20427,Janice,"I-I am so sorry, I’ll go.",sadness
20427,Janice,"Good-bye Monica , I wish you a lifetime of happiness with him.",sadness
20427,Janice,"Chandler,  you call me when this goes in the pooper.",neutral
20428,Joey,I found my identical hand twin!,joy
20428,Phoebe,"Ohh, you are",neutral
20428,Chandler,No!,neutral
20428,Phoebe,But she just came up here!,surprise
20428,Chandler,That was Joey!,neutral
20428,Phoebe,I wonder where she is. That is so weird.,neutral
20428,Chandler,"Yeah, well, she's probably talking to Richard.",neutral
20428,Phoebe,Would you stop that!,anger
20428,Phoebe,Do you wanna know the first thing she said when she came back from her lunch with Richard?,neutral
20428,Phoebe,She didn't feel anything for him.,neutral
20428,Phoebe,She loves you!,sadness
20428,Chandler,Really?,surprise
20428,Phoebe,"Yes! Now, she feels terrible! She really wants to make up! You gotta find her.",anger
20428,Chandler,Okay.,neutral
20428,Phoebe,Good.  I should really start wearing hats!,neutral
20429,Monica,"I mean, why should I let them meet him?",neutral
20429,Monica,"I mean, I bring a guy home, and within five minutes they're all over him.",disgust
20429,Monica,"I mean, they're like- coyotes, picking off the weak members of the herd.",joy
20429,Paula,Listen.,neutral
20429,Paula,"As someone who's seen more than her fair share of bad beef, I'll tell you: that is not such a terrible thing.",neutral
20429,Paula,"I mean, they're your friends, they're just looking out after you.",neutral
20429,Monica,"I know. I just wish that once, I'd bring a guy home that they actually liked.",sadness
20429,Paula,"Well, you do realise the odds of that happening are a little slimmer if they never get to meet the guy..",neutral
20430,Chandler,No-no-no-no.  Hey!,surprise
20430,Phoebe,"Anyway, I should go. Okay, bye.",neutral
20430,Monica,Hey sweetie.,neutral
20430,Chandler,"Hi sweetie. So, what was with all the whispering?",neutral
20430,Monica,I can’t tell you. It’s a secret.,neutral
20430,Chandler,Secret? Married people aren’t supposed to have secrets between one another. We have too much love and respect for one another.,anger
20430,Monica,Awww.  But still no.,neutral
20430,Chandler,"No I’m serious, we should tell each other",neutral
20430,Monica,"Really? Okay, so why don’t you tell me what happened to Ross Junior year at",neutral
20430,Chandler,"Oh no-no, I can’t do that.",fear
20430,Monica,"If you tell me, I’ll tell you what Phoebe said.",neutral
20430,Chandler,Okay.,neutral
20430,Monica,Okay.,neutral
20430,Chandler,"So, Ross and I are going to",neutral
20430,Monica,Oh my God. He threw up?,disgust
20430,Chandler,"No, he visited a little town south of throw up.  So what was Phoebe’s secret?",neutral
20430,Monica,"Oh, Nancy Thompson from Phoebe’s old massage place is getting fired.",neutral
20430,Chandler,That’s it?! I gave up my,joy
20430,Monica,That’s right! You lose sucker!!  Please still marry me.,joy
20431,Phoebe,Oh hey! How was your audition?,joy
20431,Joey,"I’m sorry, do I know you?",neutral
20431,Phoebe,What are you doing?,neutral
20431,Joey,"Nothing, I’m just practicing blowing you off because I’m gonna be a big movie star!",surprise
20431,Phoebe,Oh! You got it?!,sadness
20431,Joey,"Well no, not yet. But the audition went really good.",joy
20431,Monica,What was it for?,neutral
20431,Joey,"Oh, it’s this big budget period movie about these three Italian brothers who come to America around the turn of the century.",neutral
20431,Joey,It’s really classy!,joy
20431,Joey,"Oh, and the director is supposed to be the next next Martin Scorcese.",joy
20431,Phoebe,The next next?,neutral
20431,Joey,"Yeah, there’s this guy from Chicago who’s supposed to be the next Martin Scorcese, all right?",neutral
20431,Joey,But then this guy’s right after him.,neutral
20431,Joey,Hello!,joy
20431,Joey,They loved me!,joy
20431,Joey,Oh my God!,joy
20431,Joey,"Are you kidding me? I never rent a movie without it!  Oh.  Uh, okay uh let me call you back.",surprise
20431,Phoebe,What’s the matter?,neutral
20431,Joey,They want me to be totally naked in the movie!,surprise
20431,Monica,Wow!,surprise
20431,Joey,I know! My grandmother’s gonna see this!,joy
20431,Phoebe,Grandma’s gonna have to get in line.,joy
20432,Elizabeth,Oh please! It was such a big class! You never even noticed me!,joy
20432,Ross,"What? Of course I did! You uh, you sat next to Sleepy Sleeperson.",surprise
20432,Elizabeth,Who?,neutral
20432,Ross,"Oh uh, I had trouble remembering everyone’s name, so I-I kinda came up with nicknames.",neutral
20432,Ross,Like the guy on the other side of you was Smelly von Brownshirt.,neutral
20432,Elizabeth,"Oh yeah. So umm, did you have a nickname for me?",neutral
20432,Ross,"Umm, no. No.",neutral
20432,Elizabeth,Yes you did! What was it?,surprise
20432,Ross,"Umm, it’s Cutie McPretty.",neutral
20432,Elizabeth,Ohh that’s so sweet!,joy
20432,Ross,"Listen, I gotta tell ya, I-I’m having a great time!",joy
20432,Ross,"Y’know how before you said it might be weird, the whole student teacher thing, and to be frank I thought it would be too, but it’s not.",surprise
20432,Ross,I mean it’s not at all.,neutral
20432,Burt,Dr. Geller!,joy
20432,Ross,Burt!,joy
20433,Phoebe,"Okay, so we got some more good rejections, lots of stuff to work on.",neutral
20433,Joey,"Okay, shoot.",neutral
20433,Phoebe,"Okay, um, oh, the zoo commercial.",neutral
20433,Joey,I didn't get it?,neutral
20433,Phoebe,"No. They said you 'Weren't believable as a human being.' So, you can work on that.",joy
20433,Joey,"Okay, what else?",neutral
20433,Phoebe,"Um, the off-Broadway play people said 'You were pretty but dumb.'",neutral
20433,Joey,Oh.,sadness
20433,Phoebe,"Oh no wait, I'm sorry, that's 'pretty dumb.'",neutral
20434,All,Hey.,neutral
20434,Ross,How's the maniac?,neutral
20434,Phoebe,"Oh, well he's yummy. We did a little kissin'.",joy
20434,Rachel,"Phoebe, what are you doing?",surprise
20434,Phoebe,"Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.",neutral
20434,Rachel,"Pheebs, this guy has been obsessed with your sister, for God knows how long, okay, you don't just give up something like that.",disgust
20434,Phoebe,"Look, he gave me his night vision goggles and everything.",joy
20434,Ross,You're taking the word of a guy who has night vision goggles?,surprise
20434,Phoebe,"What, he's not still following her. Do you think he is still following her?",surprise
20434,Chandler,"Pheebs, wake up and smell the restraining order.",disgust
20434,Phoebe,What are you saying I should do?,neutral
20434,Monica,"I think, that if you really like this guy, you should just trust him.",neutral
20434,Phoebe,"Thank you, Monica.",joy
20434,Joey,"Orrr, you could follow him and see where he goes.",neutral
20434,Monica,"Oh, that's what I would do, forget mine.",surprise
20435,Monica,Hey guys check it out! My mom sent me the paper!,joy
20435,Phoebe,"Ooh, let’s see it!",joy
20436,Joey,She’s not crazy is she?,surprise
20436,Monica,No.,neutral
20436,Joey,"So uh, how you doin’?",neutral
20437,Chandler,There he is!,joy
20437,Monica,There’s our star!,joy
20437,Joey,"So, so, what’d ya think?",neutral
20437,Chandler,Almost as good as that play with the two naked girls on the see-saw.,joy
20437,Joey,I-I wasn’t in that.,sadness
20438,Phoebe,"Wow, I have the spirit of an old Indian women living in mine.",neutral
20438,Monica,So then you know?,joy
20438,Phoebe,"The mailman was downstairs, so I brought up your mail.",neutral
20438,Monica,"Oh, good. Thanks.",neutral
20438,Phoebe,Now what is Fabutec?,neutral
20438,Monica,"Okay, all right don’t judge me to much.",fear
20438,Monica,Okay?,neutral
20438,Monica,"Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop.",neutral
20438,Monica,"But there was this stuff on leg waxing, it just, it looked so amazing....",joy
20438,Phoebe,"Oh, it’s incredible! I so want to be a Waxine girl.",joy
20438,Monica,I know!!,joy
20438,Phoebe,God. Do think it really doesn’t hurt? ‘Cause how can they do that?,fear
20438,Monica,Hello! Organic substances recently discovered in the depths of the rain forest!,joy
20438,Phoebe,They have the best stuff in there.,neutral
20439,Woman,"Comin' through. Move, move.",anger
20439,Rachel,"Oh, 'scuse me. I was kinda using that machine.",joy
20439,Woman,"Yeah, well, now you're kinda not.",disgust
20439,Rachel,But I saved it. I put my basket on top.,anger
20439,Woman,"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds.",anger
20439,Rachel,What?,surprise
20439,Woman,"No suds, no save. Ok?",anger
20439,Ross,What's goin' on?,neutral
20439,Rachel,"Hi, uh, nothing. That horrible woman just took my machine.",disgust
20439,Ross,Was your basket on top?,neutral
20439,Rachel,"Yeah, but, there were no suds.",neutral
20439,Ross,So?,neutral
20439,Rachel,"Well, you know, no suds, no save.",neutral
20439,Ross,"No suds? Excuse me, hold on a second.  That's my friend's machine.",anger
20439,Woman,"Hey, hey, hey, her stuff wasn't in it.",neutral
20439,Ross,"Hey, hey, hey, that's not the rule and you know it.",anger
20440,Phoebe,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,anger
20440,Receptionist,"Well, I think this is a great place to work!",joy
20440,Phoebe,"Ok, are they listening?",anger
20441,Chandler,Varrrrrroom!,joy
20441,Chandler,Hey!,joy
20441,Chandler,Watch it lady!,anger
20441,Chandler,Varrrrrrrrrrom!,joy
20441,Chandler,Hey-hey good lookin’!,joy
20441,Chandler,Varrrrrrrrroom.,joy
20441,Chandler,"All right, I’ll leave.",sadness
20441,Chandler,My bed’s so boring.,sadness
20442,Rachel,Ross do you realise this is the first time in my life I’m doing something I actually care about.,anger
20442,Rachel,This is the first time in my life I’m doing something that I’m actually good at.,anger
20442,Rachel,I mean.,neutral
20442,Rachel,if you don’t get that...,anger
20442,Ross,"No, hey, I get that, okay, I get that big time.",anger
20442,Ross,"And I’m happy for ya, but I’m tired of having a relationship with your answering machine!",anger
20442,Ross,"Okay, I don’t know what to do anymore.",sadness
20442,Rachel,Well neither do I!,joy
20443,Ross,Hey!,anger
20443,Ross,"I’m sorry I’m late, did I miss anything?",neutral
20443,Phoebe,Joey stuffing 15,neutral
20443,Ross,15?  Your personal best! (Ross takes an,surprise
20443,Phoebe,Where were you?,neutral
20443,Ross,"Oh, on a date. Yeah, I met this girl on the train going to a museum upstate.",neutral
20443,Chandler,"Oh, yeah! How did you meet her?",surprise
20443,Phoebe,"Oh, which museum?",neutral
20443,Phoebe,"No, answer his.",neutral
20443,Ross,"Okay, it was just me and her at the back of the train, and I sat near the door, so she’d have to pass by me if she wanted to switch cars.",joy
20443,Ross,She was totally at my mercy.,joy
20443,Chandler,Were you so late because you were burring this woman?,sadness
20443,Ross,"No, I’m getting back down ‘cause she lives in Poughkeepsie.",neutral
20443,Ross,"She seems really great, but she’s like totally great, but she lives two and a half hours away.",joy
20443,Chandler,How can she be great if she’s from Poughkeepsie?  That joke would’ve killed in Albany.,anger
20443,Joey,"Done! I did it! Heh, who’s stupid now?",joy
20444,Monica,"No, there is no way! It can",joy
20444,Chandler,Why is your family,neutral
20444,Monica,He cannot play at our wedding!,anger
20444,Monica,I mean everyone will leave!,anger
20444,Monica,"I mean come on, that is just noise!",anger
20444,Monica,It’s not even a song!,anger
20444,Chandler,"If you listen very carefully, I think its",neutral
20445,Phoebe,"Oh, I want to look too! . Yikes!",surprise
20445,Monica,"So do you think that these pictures—Are, are they trying to tell a story?",neutral
20445,Rachel,"Oh, yeah, sure.",neutral
20445,Rachel,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they, where are they?’",neutral
20445,Monica,"Well, she’s not going to find them lying in the grass like that.",neutral
20445,Phoebe,"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",joy
20445,Monica,Yeah.,neutral
20445,Rachel,"You see, now, I would date this girl.",neutral
20445,Rachel,"She’s cute, she’s outdoorsy, you know, and she knows how to build a fire.",neutral
20445,Rachel,"I mean, that’s got to come in handy",neutral
20445,Monica,"Okay, I’ve got a question. If you had to pick one of us to date, who would it be?",neutral
20445,Rachel,I don’t know.,neutral
20445,Monica,Me neither.,neutral
20445,Phoebe,Rachel.,neutral
20445,Monica,What?!,surprise
20445,Phoebe,I don’t know.  Me neither.,neutral
20446,Monica,"Look, I wanted to tell I’m-I’m sorry you lost.",sadness
20446,Chandler,"Listen, I’ve got a secret for ya. I let him win.",neutral
20446,Monica,Is that a secret or a lie.,anger
20446,Chandler,"No, I let him win—Ross!",neutral
20446,Ross,Yeah?,surprise
20446,Chandler,Would you tell her I let you win please?,anger
20446,Ross,Oh. Yeah.  Uh Chandler,neutral
20446,Chandler,I am strong! I’ll show you!,anger
20446,Monica,Chandler please!,disgust
20446,Chandler,Oh what’s the matter? Are you scared?,anger
20446,Monica,Let’s go big bunny!,anger
20446,Chandler,Okay. 1…2…3—Go!   I’m gonna kill myself!,neutral
20447,Joey,"Hey Ross, is uh, is Staten Island really an island?",neutral
20447,Ross,"Uh-huh, that's why they call it Staten",surprise
20447,Joey,Ohhh. I thought it was like Long Island.,surprise
20447,Ross,Also an island.,neutral
20447,Joey,"Hey, what time is it?",neutral
20447,Ross,2:17.,neutral
20447,Joey,"Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?",surprise
20447,Ross,Are you serious?!,surprise
20447,Joey,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.,neutral
20447,Ross,Wow! We are pretty good at this! Hey! We totally forgot about lunch!,surprise
20447,Joey,"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",anger
20447,Rachel,"Hey, you guys",neutral
20447,Joey,Hey!,joy
20448,Ursula,Who is it?,neutral
20448,Phoebe,It’s Phoebe! Phoebe!,joy
20448,Ursula,Hey!,joy
20449,Phoebe,Oh God. So-so you’re making porn movies.,surprise
20450,Ursula,No I’m not.,anger
20450,Phoebe,You’re making one right now!,anger
20450,Phoebe,And-,neutral
20450,Ursula,"Yeah, can I help you with something?",neutral
20450,Phoebe,"Look, I’m talking right now! You’re—you mean her.",joy
20450,Ursula,"Y’know, twin stuff is always a real big seller.",neutral
20450,Phoebe,What?!,surprise
20450,Ursula,"Yeah, I can talk them into giving you like, 30 dollars.",neutral
20450,Phoebe,No!!,disgust
20450,Phoebe,And stop using my name!,anger
20450,Phoebe,And shame on you!,disgust
20450,Phoebe,And shame on all of you!,disgust
20450,Phoebe,You’re disgusting!,disgust
20450,Phoebe,Especially you  with that!,disgust
20451,Phoebe,Hey!,joy
20451,Rachel,Hi Pheebs!,joy
20451,Phoebe,Are you moving out?,neutral
20451,Rachel,"No, these aren't all my suitcases.  This one's Paolo's.",neutral
20451,Phoebe,"Um, um, Rachel can we talk for a sec?",neutral
20451,Rachel,"Well, sure...just a sec, though, 'cause Paolo's on his way over.",neutral
20451,Phoebe,"Oh!  Ok, um, ok, um,",fear
20451,Rachel,"Oh, Pheebs, Pheebs...",joy
20451,Phoebe,"Ok, um,  we haven't known each other for that long a time, and, um, there are three things that you should know about me.",neutral
20451,Phoebe,"One, my friends are the most important thing in my life, two, I never lie, and three, I make the best oatmeal raisin cookies in the world.",neutral
20451,Rachel,"Ok, thanks Pheebs  Oh my God, why have I never tasted these before?!",surprise
20451,Phoebe,"Oh, I don't make them a lot because I don't think it's fair to the other cookies",neutral
20451,Rachel,"All right, well, you're right, these are the best oatmeal cookies I've ever had.",surprise
20451,Phoebe,Which proves that I never lie.,neutral
20451,Rachel,I guess you don't.,neutral
20451,Phoebe,Paolo made a pass at me.,sadness
20452,Monica,"I’m so sorry. Please, stop freaking out.",fear
20452,Chandler,I’m not freaking out.,neutral
20452,Chandler,Why would I be freaking out?,neutral
20452,Chandler,"A woman named Heldi called and said we were getting married, but that happens everyday.",neutral
20452,Monica,"Honey, we were at this beautiful place, and I-I-I just put our names down for fun!",anger
20452,Monica,"I mean, what’s the harm in that?",neutral
20452,Chandler,Right here!,sadness
20452,Monica,"Chandler, please don’t think I was trying to pressure you. Phoebe and Rachel",anger
20452,Chandler,Phoebe and Rachel!,anger
20452,Chandler,"So the people that knew about our wedding before me were you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 who are available by the way!",sadness
20452,Monica,"It was a mistake. Please don’t take this to mean anything, because it doesn’t.",sadness
20452,Chandler,Okay.,neutral
20452,Monica,Really?,joy
20452,Chandler,"Yes, if it really doesn’t mean anything, because you know that I’m just not ready",neutral
20452,Monica,I know! I know.,neutral
20452,Chandler,Okay.,neutral
20452,Monica,I’m gonna go tell Joey that  that you’re back. I was really worried about you.,anger
20452,Phoebe,"Hey, did she buy it?",neutral
20452,Chandler,Totally.,neutral
20452,Phoebe,So did Heldi show you the place?,neutral
20452,Chandler,"Yeah, it’s beautiful.",neutral
20452,Phoebe,I can’t believe you’re gonna ask Monica to marry you!,joy
20452,Chandler,I know.,neutral
20453,Rachel,"Okay look, I have an idea.",neutral
20453,Rachel,"Why don’t we, why don’t we see what kind of number he has on his speed dial, and then from that we can tell who has more in common with him.",neutral
20453,Rachel,And then whoever does gets the phone.,neutral
20453,Rachel,"All right, first name on the speed dial is mom.",neutral
20453,Phoebe,"Ohh, I lost my mom to suicide.",sadness
20453,Rachel,"Okay no way, you cannot use that to get the cute guy and the last blueberry muffin.",sadness
20453,Phoebe,Did I use that already today? I’m sorry.,sadness
20453,Rachel,Joe.,neutral
20453,Rachel,"Oh, I win! He’s got",joy
20453,Phoebe,So you don’t know that’s,neutral
20453,Rachel,His new girlfriend!,surprise
20454,Monica,I can’t believe this. Do you think that your parents could help pay for it?,surprise
20454,Chandler,"I don’t know, my mother spent most of her money on her fourth wedding.",sadness
20454,Chandler,She’s saving the rest for her divorce.,anger
20454,Chandler,And any extra cash my father has he saves for his yearly trips to,neutral
20454,Rachel,Well what happened at dinner?,neutral
20454,Monica,My parents spent the money for our wedding!,anger
20454,Phoebe,My God! What did you order?!,surprise
20454,Rachel,"Wait, but there’s no money! Well this is terrible! You guys are gonna have to get married in like a, rec. center!",sadness
20454,Chandler,"Honey, it’s gonna be okay.",neutral
20454,Monica,No! No it’s not! It’s not gonna be okay! It sucks! No swing band! No lilies!,sadness
20454,Rachel,"No, y’know what?",neutral
20454,Rachel,It’s gonna be okay.,neutral
20454,Rachel,I mean you don’t have to have this rustic Italian feast.,neutral
20454,Rachel,Y’know?,neutral
20454,Rachel,"And-and you don’t need, you don’t need this custom-made, empire-waisted, duchess, satin gown; you can wear off the rack.",neutral
20455,Older Scientist,"Dr. Geller, there’s a seat over here.",neutral
20455,Ross,"Thank you, Dr. Phillips, but I’m having my lunch at this table, here in the middle.",neutral
20455,Ross,"I’m having lunch right here, with my good friend Joey, if he’ll sit with me.",neutral
20455,Joey,I will sit with you Dr. Geller.,neutral
20455,Ross,"Y'know, we work in a museum of natural history, and yet there is something unnatural about the way we eat lunch.",neutral
20455,Ross,"Now, I look around this cafeteria, and y’know what I see, I see-I see division.",sadness
20455,Ross,"Division, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",fear
20455,Ross,"Now, I say we shed these-these coats that separate us, and we get to know the people underneath.",neutral
20455,Ross,I’m Ross!,joy
20455,Ross,"I’m divorced, and I have a kid!",joy
20455,Joey,I’m Joey! I’m an actor! I don’t know squat about dinosaurs!,joy
20455,Another Tour Guide,"I’m Ted, and I just moved here a month ago, and New York really scares me.",anger
20455,Ross,"All right, there you go!",joy
20455,Joey,"Yeah, you hang in there Teddy!",anger
20455,Older Scientist,"I’m Andrew, and I didn’t pay for this pear.",neutral
20455,Ross,"Okay, good-good for you.",joy
20455,Tour Guide,"I’m Rhonda,  and these aren’t real!",neutral
20455,Ross,"Wow, Rhonda.",surprise
20455,Another Scientist,I’m Scott.,neutral
20455,Ross,"Yeah, okay, Scott!",neutral
20455,Another Scientist,And I need to flip the light switch on and off 17 times before I leave a room or my family will die.,fear
20456,Doug,So thanks for the warm welcome.,neutral
20456,Doug,"It’s good to have you guys on my team, and I come to play.",joy
20456,Doug,I hope you do too.,neutral
20456,Doug,"Now, let’s go out there and get ‘em!",joy
20456,Doug,"And remember, there is no ‘I’ in team.",neutral
20456,Chandler,"Yes, but there’s two in martini, soo everybody",joy
20456,Doug,You! Chuckles! What’s your name?,neutral
20456,Chandler,"Oh it’s Bing, sir. I’m sorry , I was just ah...",fear
20456,Doug,"No-no, I heard what you said, funny.",neutral
20456,Doug,I like funny.,joy
20456,Doug,"This team is about hard work, but it’s also about having fun.",joy
20456,Doug,Good to have you aboard Bing!,joy
20457,Phoebe,Yeah. You won't be able to take it.,neutral
20457,Chandler,"So uh, now that little Chandler turned out to be a girl, what are they gonna name her?",neutral
20457,Phoebe,They're gonna call her Chandler.,neutral
20457,Chandler,"That's kind of a masculine name, don't you think?",neutral
20457,Phoebe,Works on you.,neutral
20458,Ross,"Oh, that is so sweet.",joy
20458,Ross,"No, no, ok, you hang up.",joy
20458,Ross,"Ok, ok, one, two, three.",joy
20458,Ross,Well you didn't hang up either.,joy
20458,Rachel,She didn't hang up either...,joy
20458,Ross,"Ok, no, no, you hang up. You, you, y—",joy
20459,Rachel,"Ross, hi, it's Rachel.",neutral
20459,Rachel,"I'm just calling to say that um, everything's fine and I'm really happy for you and your",neutral
